2,2,190.73281,-99.097495
2,2,177.40311,-98.359445
2,2,166.50001,-95.231025
2,2,157.72851,-89.162355
2,2,149.55501,-81.327905
2,2,134.50001,-65.000025
2,2,69.50001,-2.5E-05
2,2,55.02001,15.774225
2,2,47.05621,23.284095
2,2,38.50001,28.810975
2,2,30.54511,30.367905
2,2,21.78131,30.367905
2,2,4.50001,30.367905
2,2,-68.49999,30.367905
2,2,-84.79619,30.367905
2,2,-93.26549,30.400535
2,2,-100.49999,32.318025
2,2,-110.60749,40.365895
2,2,-119.49999,50.000025
2,2,-158.49999,89.000025
2,2,-169.36749,100.402395
2,2,-175.56909,105.395075
2,2,-182.49999,108.468025
2,2,-199.39869,109.295955
2,2,-216.49999,109.295955
2,2,-285.49999,109.295955
2,2,-505.49999,109.295955
2,2,-587.49999,109.295955
2,2,-604.44069,108.618845
2,2,-612.94096,109.106825
2,2,-617.69999,110.858025
2,2,-621.42748,115.578695
2,2,-623.46887,121.126145
2,2,-624.49999,133.000025
2,2,-624.49999,174.000025
2,2,-624.49999,352.000025
2,3,-37.62392,127.94456
2,3,-28.26286,122.3052
2,3,-25.09241,115.17186
2,3,-24.00386,96.17619
2,3,-24.55286,65.46969
2,3,-24.55286,-55.53031
2,3,-24.55286,-97.53031
2,3,-23.89273,-110.40431
2,3,-21.83725,-116.10771
2,3,-17.53786,-121.31631
2,3,-5.9555,-126.59698
2,3,8.81352,-127.89306
2,3,37.62392,-127.94456
2,4,11.75,33
2,4,2.03964,32.55373
2,4,-3.03033,30.38388
2,4,-8.1403,25.87777
2,4,-11.25,19.5
2,4,-11.75,-33
3,0,-185.433205,404.13152
3,0,-284.433205,305.13148
3,0,-313.433205,276.13148
3,0,-321.716455,268.21123
3,0,-328.513205,259.13148
3,0,-330.746245,251.05583
3,0,-331.075645,241.93898
3,0,-331.075645,224.13148
3,0,-331.075645,146.13148
3,0,-331.075645,37.13148
3,0,-331.075645,11.83936
3,0,-331.566775,-1.19853
3,0,-329.324205,-12.86852
3,0,-322.474455,-23.16239
3,0,-313.433205,-31.86852
3,0,-280.433205,-64.86852
3,0,-187.433205,-157.86852
3,0,-166.043205,-181.28864
3,0,-154.580395,-192.72228
3,0,-142.433205,-201.85952
3,0,-133.453665,-204.91998
3,0,-122.894455,-205.66652
3,0,-102.433205,-204.86852
3,0,-7.433205,-204.86852
3,0,13.640595,-203.88939
3,0,24.484495,-204.60232
3,0,33.566795,-207.83852
3,0,51.958095,-223.03514
3,0,60.534395,-232.68709
3,0,66.006795,-241.86852
3,0,68.672195,-254.40271
3,0,68.939295,-268.51302
3,0,67.566795,-295.86852
3,0,66.573095,-315.92614
3,0,67.208195,-326.32607
3,0,70.266795,-334.86852
3,0,80.497995,-347.73884
3,0,92.679295,-359.87914
3,0,117.566795,-382.86852
3,0,127.749295,-393.92214
3,0,139.566795,-402.72052
3,0,148.950595,-404.13152
3,0,158.566795,-403.86852
3,0,197.566795,-403.86852
3,0,331.566775,-403.86852
4,0,-231.9009895,-380.9999985
4,0,-231.9009895,-202.0000015
4,0,-231.9009895,-150.0000015
4,0,-232.0990495,-137.6717315
4,0,-230.3508795,-125.6464515
4,0,-223.5989795,-114.4381415
4,0,-216.9009895,-107.2322415
4,0,-202.6311195,-93.0226315
4,0,-186.9009905,-80.5620015
4,0,-174.9550405,-76.4773015
4,0,-160.6161205,-75.6448815
4,0,-132.9009905,-77.0000015
4,0,-39.9009905,-77.0000015
4,0,-16.8004905,-77.8691315
4,0,6.0990095,-76.6600015
4,0,14.0364595,-73.1254215
4,0,21.3916395,-66.8482515
4,0,34.0990095,-53.0000015
4,0,79.0990095,-8.0000015
4,0,91.3156395,3.5368685
4,0,102.4500095,15.9999985
4,0,105.6579195,22.5702985
4,0,106.9867395,29.6931185
4,0,106.4645095,44.8082485
4,0,105.7982795,59.7692485
4,0,106.9470995,66.6994085
4,0,109.9030095,72.9999985
4,0,121.8878895,86.5227485
4,0,135.0990095,98.9999985
4,0,183.0990095,146.9999985
4,0,199.5565095,162.4054985
4,0,206.7746295,171.1852485
4,0,211.0790095,180.9999985
4,0,212.2962995,202.8912485
4,0,212.2962995,224.9999985
4,0,212.2962995,307.9999985
4,0,212.2962995,335.7221985
4,0,212.3590495,355.7499985
4,0,214.3452995,362.9417185
4,0,218.0815495,367.8834285
4,0,221.5540495,371.2668685
